math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid,composite_score,resource_index,schltype_enc,schllocation_enc,gender_enc,immig_enc,homelang_enc,schlregion_enc,cluster
510.7377,566.9306,587.48218,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.2614,0.0321,0.89,1.1527,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82612161,555.05016,6,1,2,0,1,0,0,2
533.51459,575.26758,579.50861,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,0.0045,1.1563,1.6162,1.0751,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82607156,562.7635933333332,6,1,2,0,1,0,0,2
574.0791,547.9071,589.11853,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-0.2107,1.1563,1.9738,3.4968,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82611736,570.3682433333333,6,1,2,0,1,0,0,2
595.4762,692.91229,710.76678,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,2.1655,1.1563,1.0988,1.9538,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82600877,666.3850899999999,6,1,2,0,1,0,0,2
637.92438,713.49402,706.1908,Female,First-Generation,Other language,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-1.2278,0.0321,-1.157,-0.3461,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82600789,685.8697333333333,6,1,2,0,0,1,0,1
591.79279,741.90179,735.77441,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.6855,2.618,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82610814,689.8229966666667,6,1,2,0,1,0,0,2
571.35577,546.08362,605.13483,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,1.0478,0.0321,1.1304,1.0751,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82602051,574.1914066666667,6,1,2,0,1,0,0,2
629.9743,662.1001,632.55042,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,0.4125,0.825,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82606034,641.5416066666667,6,1,2,0,1,0,0,2
609.76892,670.79633,675.4834,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,0.7725,1.0751,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82612319,652.0162166666668,6,1,2,0,1,0,0,2
575.8468,494.7301,579.79321,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.4113,-0.1108,1.4643,1.232,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82606796,550.12337,6,1,2,1,1,0,0,2
641.81921,673.05182,705.28992,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,0.1157,-0.1108,0.3279,-0.2903,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82612775,673.3869833333333,6,1,2,1,1,0,0,2
567.61542,485.89471,602.27209,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,0.2293,1.1563,1.2535,0.7936,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82600630,551.9274066666667,6,1,2,1,1,0,0,2
534.08752,517.64349,569.80518,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,26-100 books,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-1.2278,-1.3175,-0.5541,-0.0687,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82613191,540.5120633333332,5,1,2,1,1,0,0,1
620.49017,606.81891,664.98602,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.3941,1.1563,0.9691,1.1167,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82601197,630.7650333333333,6,1,2,1,1,0,0,2
662.33759,636.8244,702.78412,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,0.2293,0.0321,1.287,0.7936,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82604582,667.31537,6,1,2,1,1,0,0,2
570.79572,523.80701,564.11969,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,0.8768,0.4241,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82602685,552.9074733333333,6,1,2,1,1,0,0,2
626.71362,585.15747,643.6554,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-0.3331,-0.7218,1.0299,0.9455,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82606440,618.5088300000001,6,1,2,1,1,0,0,2
531.10852,520.7356,601.63977,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.2834,0.0321,-1.0673,-0.8588,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82609343,551.1612966666667,6,1,2,1,1,0,0,1
587.27008,609.36499,611.29102,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,0.6093,1.1563,1.2535,0.7936,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82612083,602.64203,6,1,2,1,1,0,0,2
558.25897,590.0412,641.96179,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.0045,-0.1108,-0.0221,0.1832,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82600547,596.7539866666666,6,1,2,1,1,0,0,2
612.32721,567.49438,634.57397,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.9839,1.0751,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82612743,604.7985199999999,6,1,2,1,1,0,0,2
512.0282,517.40143,526.16449,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-0.1892,1.1563,1.8481,1.9538,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82608574,518.5313733333334,6,1,2,0,1,0,0,2
596.14807,611.35352,586.39551,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,1.1563,3.2272,2.618,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82612052,597.9656999999999,6,1,2,0,1,0,0,2
605.9989,615.0647,620.76868,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.9969,0.0321,1.6441,1.3773,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82603199,613.9440933333334,6,1,2,0,1,0,0,2
641.5318,695.66931,658.2041,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,1.6083,3.4968,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82605726,665.1350699999999,6,1,2,0,1,0,0,2
467.21149,432.37631,445.0657,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.9969,1.1563,3.2272,2.618,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82610423,448.2178333333333,6,1,2,0,1,0,0,2
446.57721,452.78989,426.952,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-0.4945,-0.5199,-0.1149,0.4091,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82610872,442.10636666666664,6,1,2,0,1,0,0,1
448.1904,420.1669,406.5957,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-0.4343,1.1563,1.2616,1.4083,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82603874,424.9843333333333,6,1,2,0,1,0,0,2
507.3082,493.95831,525.18939,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,0.2162,1.1563,0.3071,-0.1135,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82600438,508.8186333333333,6,1,2,0,1,0,0,2
699.96838,673.00751,689.82971,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.959,3.4968,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82613099,687.6018666666668,6,1,2,0,1,0,0,2
469.78119,493.36749,469.49371,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,1.0478,1.1563,0.957,0.1195,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82609595,477.5474633333333,6,1,2,0,1,0,0,2
589.82501,634.69769,617.46362,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,0.2293,1.1563,-0.284,-0.4459,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82604702,613.99544,6,1,2,0,1,0,0,2
664.18091,681.90302,669.51898,Female,Native,Language of test,Yes,Yes,Yes,No,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.3331,-1.1119,0.4356,1.232,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82607931,671.8676366666667,5,1,2,0,1,0,0,2
631.70319,639.5578,649.52942,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,2.1655,1.1563,1.2819,1.4662,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82612897,640.26347,6,1,2,1,1,0,0,2
521.53461,490.21521,523.49841,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.0835,-0.7218,1.4643,1.232,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82605969,511.74941000000007,6,1,2,1,1,0,0,2
610.04401,554.33832,582.65472,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.7273,1.1563,0.6132,1.0751,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82609219,582.3456833333333,6,1,2,1,1,0,0,2
614.3999,501.88919,567.75018,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,1.0478,-0.7541,0.6114,-0.0136,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82603748,561.3464233333333,5,1,2,1,1,0,0,1
540.93127,594.66199,557.02289,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,0.3016,0.8983,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82600715,564.2053833333333,6,1,2,1,1,0,0,2
616.5517,617.17529,665.81799,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,2.1655,1.1563,1.9738,3.4968,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82603751,633.1816600000001,6,1,2,1,1,0,0,2
754.2428,704.12372,706.297,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.3476,0.4487,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82607876,721.5545066666667,6,1,2,1,1,0,0,2
422.98981,490.6759,464.32361,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-1.6287,-0.7541,0.9568,0.6155,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82612683,459.3297733333333,5,1,2,1,1,0,0,1
487.45859,486.59839,460.48911,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,0.6062,1.1563,0.853,0.0257,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82611509,478.18203,6,1,2,0,1,0,1,2
452.71451,456.099,442.5582,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.9969,0.0321,-0.2763,0.1497,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82600400,450.45723666666663,6,1,2,0,1,0,1,1
459.0629,471.0043,440.1048,Female,First-Generation,Language of test,Yes,No,No,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.9969,-0.6134,0.0727,-0.3349,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82604134,456.724,4,1,2,0,0,0,1,1
509.19839,489.51691,481.26251,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C",ISCED 5B,ISCED 5B,14,-1.6287,0.0321,1.1697,0.4885,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82603571,493.3259366666667,6,1,2,0,1,0,1,1
423.36331,400.966,417.53461,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,0.1508,0.0321,1.4643,1.9538,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82606627,413.95464,6,1,2,0,0,0,1,2
531.70813,557.08459,575.38721,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-0.5041,-0.5199,-0.1854,-0.3461,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82610131,554.7266433333333,6,1,2,0,1,0,1,1
558.46912,531.01459,521.77722,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-0.2107,0.0321,0.9168,1.9538,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82600725,537.0869766666666,6,1,2,0,0,0,1,2
455.90939,425.01929,413.02811,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,0.0321,1.2883,0.4091,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82610869,431.31892999999997,6,1,2,0,1,0,1,1
562.6358,571.90179,557.66541,Female,Native,Language of test,No,No,No,No,Yes,No,201-500 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.8341,-3.0852,1.4525,0.351,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82600977,564.0676666666667,1,1,2,0,1,0,1,1
494.36191,460.3479,448.0459,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,No,26-100 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-1.6287,0.1927,1.1238,0.5784,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82605976,467.58523666666673,5,1,2,0,0,0,1,1
488.99579,504.61359,507.33691,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-0.8341,0.0321,0.6748,-0.1025,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82604148,500.31542999999994,6,1,2,0,1,0,1,1
440.19861,394.27231,454.9194,Male,Native,Language of test,Yes,Yes,Yes,No,Yes,Yes,26-100 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-0.9969,-1.4432,-0.1626,-1.048,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82602990,429.7967733333333,5,1,2,1,1,0,1,1
472.68799,452.9386,486.6929,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-1.2278,-0.7218,0.5544,-0.3886,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82610984,470.77316333333334,6,1,2,1,1,0,1,1
457.18219,439.7496,445.61481,Male,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-1.6287,0.0321,0.9638,0.4091,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82605060,447.5155333333333,6,1,2,1,0,0,1,1
478.19119,479.24841,480.0416,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,0.2293,1.1563,1.6608,1.4083,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82605436,479.1604,6,1,2,1,1,0,1,2
474.60239,457.93451,450.22031,Male,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-0.522,1.1563,-0.1355,-0.1025,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82606406,460.91907,5,1,2,1,1,0,1,1
445.46649,404.72519,426.2243,Male,First-Generation,Language of test,No,Yes,Yes,Yes,Yes,No,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-0.831,-1.4682,0.8244,-0.2903,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82612498,425.47199333333333,4,1,2,1,0,0,1,1
476.13171,501.5802,526.81799,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C",ISCED 1,"ISCED 3B, C",11,-0.7273,0.2156,-0.4391,-0.56,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82605621,501.5099666666667,6,1,2,1,1,0,1,1
481.49069,501.75299,511.20621,Male,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.4343,0.8021,-0.7873,-0.3191,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82601423,498.14996333333335,5,1,2,1,1,0,1,1
500.20261,461.11401,508.73911,Male,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-0.5041,-0.7218,0.3811,-0.0571,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82601924,490.01857666666666,5,1,2,1,1,0,1,1
447.2977,438.08289,418.41949,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,2.1655,1.1563,1.3237,0.6155,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82612499,434.6000266666667,6,1,2,1,1,0,1,2
539.86823,582.07312,565.89178,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.7777,0.0321,0.1848,0.1321,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82612959,562.6110433333333,6,1,2,0,1,0,3,2
467.36111,506.5491,496.608,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,0.6093,1.1563,0.7197,0.8852,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82602459,490.17273666666665,6,1,2,0,1,0,3,2
397.53421,409.51941,403.31281,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-0.7273,0.0321,1.4098,1.4083,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82603066,403.4554766666667,6,1,2,0,1,0,3,2
505.05029,536.91248,546.64551,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,2.1655,1.1563,0.5592,-0.1135,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82608927,529.5360933333333,6,1,2,0,1,0,3,2
437.3461,454.68649,422.26111,Female,Native,Other language,No,No,No,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-0.2236,-0.7355,0.3617,1.4083,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82608630,438.0979,3,1,2,0,1,1,3,1
599.64661,617.78741,607.29651,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,0.0768,1.1563,0.0089,0.597,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82607263,608.2435100000001,6,1,2,0,1,0,3,2
530.41248,518.8689,529.85797,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,0.0321,0.2148,1.0751,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82606523,526.3797833333333,6,1,2,0,1,0,3,1
