math_score,read_score,scie_score,gender,immig,homelang,desk,room,quietplace,homecomputer,homeinternet,books,booksqty,misced,fisced,hisced,pared,cultposs,hedres,wealth,ictres,schlregion,schllocation,schltype,stratio,schsize,clsize,schid,stuid
570.79572,523.80701,564.11969,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,.8768,.4241,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82602685
626.71362,585.15747,643.6554,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-.3331,-.7218,1.0299,.9455,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82606440
531.10852,520.7356,601.63977,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.2834,.0321,-1.0673,-.8588,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82609343
587.27008,609.36499,611.29102,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,.6093,1.1563,1.2535,.7936,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82612083
558.25897,590.0412,641.96179,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.0045,-.1108,-.0221,.1832,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82600547
612.32721,567.49438,634.57397,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.9839,1.0751,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,17.6986,1292,28,82600302,82612743
512.0282,517.40143,526.16449,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6",ISCED 5B,"ISCED 5A, 6",16,-.1892,1.1563,1.8481,1.9538,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82608574
596.14807,611.35352,586.39551,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,1.1563,3.2272,2.618,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82612052
605.9989,615.0647,620.76868,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.9969,.0321,1.6441,1.3773,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82603199
641.5318,695.66931,658.2041,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,1.1563,1.6083,3.4968,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82605726
467.21149,432.37631,445.0657,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.9969,1.1563,3.2272,2.618,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82610423
446.57721,452.78989,426.952,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.4945,-.5199,-.1149,.4091,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82610872
448.1904,420.1669,406.5957,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.4343,1.1563,1.2616,1.4083,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82603874
507.3082,493.95831,525.18939,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,.2162,1.1563,.3071,-.1135,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82600438
699.96838,673.00751,689.82971,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.959,3.4968,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82613099
469.78119,493.36749,469.49371,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,1.0478,1.1563,.957,.1195,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82609595
589.82501,634.69769,617.46362,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,.2293,1.1563,-.284,-.4459,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82604702
664.18091,681.90302,669.51898,Female,Native,Language of test,Yes,Yes,Yes,No,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.3331,-1.1119,.4356,1.232,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82607931
631.70319,639.5578,649.52942,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,2.1655,1.1563,1.2819,1.4662,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82612897
521.53461,490.21521,523.49841,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.0835,-.7218,1.4643,1.232,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82605969
610.04401,554.33832,582.65472,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.7272999999999999,1.1563,.6132,1.0751,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82609219
614.3999,501.88919,567.75018,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,1.0478,-.7541,.6114000000000001,-.0136,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82603748
540.93127,594.66199,557.02289,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,.3016,.8983,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82600715
616.5517,617.17529,665.81799,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 3A, ISCED 4","ISCED 5A, 6",16,2.1655,1.1563,1.9738,3.4968,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82603751
754.2428,704.12372,706.297,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,1.3476,.4487,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82607876
422.98981,490.6759,464.32361,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3A, ISCED 4",ISCED 5B,14,-1.6287,-.7541,.9568,.6155,United Kingdom: England,A small town (3 000 to about 15 000 people),Public,18.0533,1354,28,82600304,82612683
487.45859,486.59839,460.48911,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,.6062,1.1563,.853,.0257,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82611509
452.71451,456.099,442.5582,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.9969,.0321,-.2763,.1497,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82600400
459.0629,471.0043,440.1048,Female,First-Generation,Language of test,Yes,No,No,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.9969,-.6133999999999999,.0727,-.3349,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82604134
509.19839,489.51691,481.26251,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C",ISCED 5B,ISCED 5B,14,-1.6287,.0321,1.1697,.4885,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82603571
423.36331,400.966,417.53461,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,.1508,.0321,1.4643,1.9538,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82606627
531.70813,557.08459,575.38721,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,-.5041,-.5199,-.1854,-.3461,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82610131
558.46912,531.01459,521.77722,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.2107,.0321,.9167999999999999,1.9538,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82600725
455.90939,425.01929,413.02811,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,.0321,1.2883,.4091,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82610869
562.6358,571.90179,557.66541,Female,Native,Language of test,No,No,No,No,Yes,No,201-500 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.8341,-3.0852,1.4525,.351,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82600977
494.36191,460.3479,448.0459,Female,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,No,26-100 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-1.6287,.1927,1.1238,.5784,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82605976
488.99579,504.61359,507.33691,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.8341,.0321,.6748,-.1025,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82604148
440.19861,394.27231,454.9194,Male,Native,Language of test,Yes,Yes,Yes,No,Yes,Yes,26-100 books,ISCED 5B,"ISCED 5A, 6","ISCED 5A, 6",16,-.9969,-1.4432,-.1626,-1.048,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82602990
472.68799,452.9386,486.6929,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4",ISCED 5B,ISCED 5B,14,-1.2278,-.7218,.5544,-.3886,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82610984
457.18219,439.7496,445.61481,Male,First-Generation,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-1.6287,.0321,.9638,.4091,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82605060
478.19119,479.24841,480.0416,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,.2293,1.1563,1.6608,1.4083,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82605436
474.60239,457.93451,450.22031,Male,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.522,1.1563,-.1355,-.1025,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82606406
445.46649,404.72519,426.2243,Male,First-Generation,Language of test,No,Yes,Yes,Yes,Yes,No,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.831,-1.4682,.8244,-.2903,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82612498
476.13171,501.5802,526.81799,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C",ISCED 1,"ISCED 3B, C",11,-.7272999999999999,.2156,-.4391,-.5600000000000001,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82605621
481.49069,501.75299,511.20621,Male,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,201-500 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.4343,.8021,-.7873,-.3191,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82601423
500.20261,461.11401,508.73911,Male,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,-.5041,-.7218,.3811,-.0571,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82601924
447.2977,438.08289,418.41949,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,2.1655,1.1563,1.3237,.6155,United Kingdom: Northern Ireland,A small town (3 000 to about 15 000 people),Public,16.32,612,18,82600308,82612499
539.86823,582.07312,565.89178,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.7776999999999999,.0321,.1848,.1321,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82612959
467.36111,506.5491,496.608,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3A, ISCED 4",ISCED 2,"ISCED 3A, ISCED 4",12,.6093,1.1563,.7197,.8852,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82602459
397.53421,409.51941,403.31281,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.7272999999999999,.0321,1.4098,1.4083,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82603066
505.05029,536.91248,546.64551,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,2.1655,1.1563,.5592,-.1135,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82608927
437.3461,454.68649,422.26111,Female,Native,Other language,No,No,No,Yes,Yes,Yes,0-10 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.2236,-.7355,.3617,1.4083,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82608630
599.64661,617.78741,607.29651,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.0768,1.1563,.0089,.597,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82607263
530.41248,518.8689,529.85797,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-1.6287,.0321,.2148,1.0751,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82606523
515.3017,474.9855,497.2363,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6",ISCED 2,"ISCED 5A, 6",16,1.0478,1.1563,-1.0005,-.8588,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82613071
483.0206,472.28751,483.37231,Female,Native,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,.2293,1.1563,.8038,.4241,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82611812
547.86371,558.3501,565.59058,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,ISCED 5B,"ISCED 3B, C",ISCED 5B,14,-.4113,1.1563,-.9014,-.5600000000000001,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82600460
421.9408,422.81741,428.36429,Male,Native,Language of test,No,Yes,Yes,Yes,Yes,No,101-200 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,.0433,-1.746,.0025,-.7882,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82608986
577.02979,525.27802,558.7124,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,More than 500 books,ISCED 5B,ISCED 2,ISCED 5B,14,-.9969,1.1563,2.3362,2.618,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82608683
508.7038,539.47113,551.76593,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 3A, ISCED 4","ISCED 5A, 6","ISCED 5A, 6",16,.2737,1.1563,.0324,.3016,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82610578
393.8576,353.62741,387.29999,Male,Native,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.9969,-.7218,-.3437,-.6393,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82609388
409.35641,366.03448,361.9393,Male,Native,Other language,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,-.2236,.0321,.0734,.4091,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82612764
560.26477,552.51898,565.22449,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,201-500 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,2.1655,1.1563,.3013,-.1135,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82612040
521.27972,515.02502,544.6297,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,ISCED 5B,ISCED 5B,ISCED 5B,14,.1508,1.1563,1.7171,1.4083,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82602251
531.22998,562.1969,600.76141,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.2598,-1.0509,-.605,-1.2896,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82601686
533.83221,569.00519,575.38171,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,No,26-100 books,"ISCED 3A, ISCED 4","ISCED 3B, C","ISCED 3A, ISCED 4",12,.2145,-1.0509,.855,1.1995,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82609420
569.63708,545.7843,525.18451,Male,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,ISCED 5B,ISCED 5B,ISCED 5B,14,-.7039,.0321,.9065,1.4083,United Kingdom: Wales,A small town (3 000 to about 15 000 people),Public,11.9643,1005,23,82600309,82601173
440.6438,445.43271,441.9921,Female,Native,Language of test,Yes,No,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.6173999999999999,.0321,.2693,.4091,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.7581,1163,28,82600313,82601140
467.81161,461.56812,485.5777,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,101-200 books,"ISCED 5A, 6","ISCED 3B, C","ISCED 5A, 6",16,-.8341,.0321,.4283,.0139,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.7581,1163,28,82600313,82606520
301.0322,387.67099,329.24731,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.2818,-.7218,.0935,-.1557,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.7581,1163,28,82600313,82612977
482.3761,466.92111,472.89819,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-1.6287,.0321,-.5489000000000001,-.3173,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.7581,1163,28,82600313,82604734
515.19409,562.80609,541.11853,Female,Native,Language of test,No,Yes,Yes,Yes,Yes,Yes,11-25 books,"ISCED 3B, C","ISCED 3B, C","ISCED 3B, C",11,-.831,-.7541,-.0182,-.1135,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.7581,1163,28,82600313,82604025
523.03497,531.9137,538.21698,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,26-100 books,"ISCED 5A, 6","ISCED 5A, 6","ISCED 5A, 6",16,1.0478,.0321,.5306999999999999,.597,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.7581,1163,28,82600313,82605127
405.12079,395.15491,415.16489,Female,Native,Language of test,Yes,Yes,Yes,Yes,Yes,Yes,0-10 books,"ISCED 3A, ISCED 4","ISCED 3A, ISCED 4","ISCED 3A, ISCED 4",12,-.4343,1.1563,.6393,.6155,United Kingdom: Wales,A town (15 000 to about 100 000 people),Public,18.7581,1163,28,82600313,82606298
